1	368	111
1	369	111
1	370	111
1	371	111
1	372	111
1	373	111
1	374	111
1	375	111
1	376	111
1	377	111
1	378	111
1	379	111
1	380	111
1	381	111
1	382	111
1	383	111
1	384	111
1	385	111
1	386	111
1	387	111
1	388	111
1	389	111
1	390	111
1	391	111
1	392	111
1	393	111
1	394	111
1	395	111
1	396	111
1	397	111
1	398	111
1	399	111
1	400	111
1	401	111
1	402	111
1	403	111
1	404	111
1	405	111
1	406	111
1	407	111
1	408	111
1	409	111
1	410	111
1	411	111
1	412	111
1	413	111
1	414	111
1	415	111
1	416	111
1	417	111
1	418	111
1	419	111
1	420	111
1	421	111
1	422	111
1	423	111
1	424	111
1	425	111
1	426	111
1	427	111
1	428	111
1	429	111
1	430	111
1	431	111
1	432	111
1	433	111
1	434	111
1	435	111
1	436	111
1	437	111
1	438	111
1	439	111
1	440	111
1	441	111
1	442	111
1	443	111
1	444	111
1	445	111
1	446	111
1	447	111
1	448	111
1	449	111
1	450	111
1	451	111
1	452	111
1	453	111
1	454	111
1	455	111
1	456	111
1	457	111
1	458	111
1	459	111
1	460	111
1	461	111
1	462	111
1	463	111
1	464	111
1	465	111
1	466	111
1	467	111
1	468	111
1	469	111
1	470	111
1	471	111
1	472	111
1	473	111
1	474	111
1	475	111
1	476	111
1	477	111
1	478	111
1	479	111
1	480	111
1	481	111
1	482	111
1	483	111
1	484	111
1	485	111
1	486	111
1	487	111
1	488	111
1	489	111
1	490	111
1	491	111
1	492	111
1	493	111
1	494	111
1	495	111
1	496	111
1	497	111
1	498	111
1	499	111
1	500	111
1	501	111
1	502	109
1	503	109
1	504	109
1	505	109
1	506	109
1	507	109
1	508	109
1	509	109
1	510	109
1	511	109
1	512	109
1	513	109
1	514	109
1	515	109
1	516	109
1	517	109
1	518	109
1	519	109
1	520	109
1	521	109
1	522	109
1	523	109
1	524	109
1	525	109
1	526	109
1	527	109
1	528	109
1	529	109
1	530	109
1	531	109
1	532	109
1	533	109
1	534	109
1	535	109
1	536	109
1	537	109
1	538	109
1	539	109
1	540	109
1	541	109
1	542	109
1	543	109
1	544	109
1	545	109
1	546	109
1	547	109
1	548	109
1	549	109
1	550	109
1	551	109
1	552	109
1	553	109
1	554	109
1	555	109
1	556	109
1	557	109
1	558	109
1	559	109
1	560	109
1	561	109
1	562	109
1	563	109
1	564	109
1	565	109
1	566	109
1	567	109
1	568	109
1	569	109
1	570	109
1	571	109
1	572	109
1	573	109
1	574	109
1	575	109
1	576	109
1	577	109
1	578	109
1	579	109
1	580	109
1	581	109
1	582	109
1	583	109
1	584	109
1	585	109
1	586	109
1	587	109
1	588	109
1	589	109
1	590	109
1	591	109
1	592	109
1	593	109
1	594	109
1	595	109
1	596	109
1	597	109
1	598	109
1	599	109
1	600	109
1	601	109
1	602	109
1	603	109
1	604	109
1	605	109
1	606	109
1	607	109
1	608	109
1	609	109
1	610	109
1	611	109
1	612	109
1	613	109
1	614	109
1	615	109
1	616	109
1	617	109
1	618	109
1	619	109
1	620	109
1	621	109
1	622	109
1	623	109
1	624	109
1	625	109
1	626	109
1	627	109
1	628	109
1	629	109
1	630	109
1	631	109
1	632	109
1	633	109
1	634	109
1	635	109
1	636	109
1	637	109
1	638	109
1	639	109
1	640	109
1	641	109
1	642	109
1	643	109
1	644	109
1	645	109
1	646	109
1	647	109
1	648	109
1	649	109
1	650	109
1	651	109
1	652	109
1	653	109
1	654	109
1	655	109
1	656	109
1	657	109
1	658	109
1	659	109
1	660	109
1	661	109
1	662	109
1	663	109
1	664	109
1	665	109
1	666	109
1	667	109
1	668	109
1	669	109
1	670	109
1	671	109
1	672	109
1	673	109
1	674	109
1	675	109
1	676	109
1	677	109
1	678	109
1	679	109
1	680	109
1	681	109
1	682	109
1	683	109
1	684	109
1	685	109
1	686	109
1	687	109
1	688	109
1	689	109
1	690	109
1	691	109
1	692	109
1	693	109
1	694	109
1	695	109
1	696	109
1	697	109
1	698	109
1	699	109
1	700	109
1	701	109
1	702	109
1	703	109
1	704	109
1	705	109
1	706	109
1	707	109
1	708	109
1	709	109
1	710	109
1	711	109
1	712	109
1	713	109
1	714	109
1	715	109
1	716	109
1	717	109
1	718	109
1	719	109
1	720	109
1	721	109
1	722	109
1	723	109
1	724	109
1	725	109
1	726	109
1	727	109
1	728	109
1	729	109
1	730	109
1	731	109
1	732	109
1	733	109
1	734	109
1	735	109
1	736	109
1	737	109
1	738	109
1	739	109
1	740	109
1	741	109
1	742	109
1	743	109
1	744	109
1	745	109
1	746	109
1	747	109
1	748	109
1	749	109
1	750	109
1	751	109
1	752	109
1	753	109
1	754	109
1	755	109
1	756	109
1	757	109
1	758	109
1	759	109
1	760	109
1	761	109
1	762	109
1	763	109
1	764	109
1	765	109
1	766	109
1	767	109
1	768	109
1	769	109
1	770	109
1	771	109
1	772	109
1	773	109
1	774	109
1	775	109
1	776	109
1	777	109
1	778	109
1	779	109
1	780	109
1	781	109
1	782	109
1	783	109
1	784	109
1	785	109
1	786	109
1	787	109
1	788	109
1	789	109
1	790	109
1	791	109
1	792	109
1	793	16
1	794	16
1	795	16
1	796	16
1	797	16
1	798	16
1	799	16
1	800	16
1	801	16
1	802	16
1	803	16
1	804	16
1	805	16
1	806	16
1	807	16
1	808	16
1	809	16
1	810	16
1	811	16
1	812	16
1	813	16
1	814	16
1	815	16
1	816	16
1	817	16
1	818	15
1	819	15
1	820	15
1	821	15
1	822	15
1	823	15
1	824	15
1	825	15
1	826	15
1	827	15
1	828	15
1	829	15
1	830	15
1	831	15
1	832	15
1	833	15
1	834	15
1	835	15
1	836	15
1	837	15
1	838	15
1	839	15
1	840	15
1	841	15
1	842	15
1	843	15
1	844	15
1	845	15
1	846	15
1	847	15
1	848	15
1	849	15
